time_clean_raw,roll_clean_raw,pitch_clean_raw,yaw_clean_raw,time_clean_kalman,roll_clean_kalman,pitch_clean_kalman,yaw_clean_kalman,time_clean_madgwick,roll_clean_madgwick,pitch_clean_madgwick,yaw_clean_madgwick,time_defective_raw,roll_defective_raw,pitch_defective_raw,yaw_defective_raw,time_defective_kalman,roll_defective_kalman,pitch_defective_kalman,yaw_defective_kalman,time_defective_madgwick,roll_defective_madgwick,pitch_defective_madgwick,yaw_defective_madgwick
1715943870.6801903,0.0,0.0,0.0,1715943870.6915176,0.0,0.0,0.0,1715943870.6801903,0.01940212031931693,-0.027678279574548936,-0.3897169505513963,1715943870.8408105,0.018962286230437796,0.01292488326570096,0.0017870028450970663,1715943870.7702045,0.005653314763968244,0.015747433132033972,0.014326729327862322,1715943870.7602174,0.006563206634054186,-0.03119740121900194,-0.7616664039474657
1715943870.6915176,0.0,0.0,0.0,1715943870.700135,0.0,0.0,0.0,1715943870.6915176,0.019640820510431672,-0.025112445586875642,-0.38930564920901267,1715943870.8501976,0.001211534735533728,0.018504676679698573,0.013247201308453492,1715943870.7802,0.01484381395629775,0.018152771721742678,0.005664488591355006,1715943870.7702045,0.005027011420842609,-0.030546180669764,-0.7617563041265605
1715943870.700135,0.0,0.0,0.0,1715943870.7102172,0.0,0.0,0.0,1715943870.700135,0.018540110223523948,-0.023657084016191154,-0.3890436939448616,1715943870.860198,0.016883780840458693,0.00019070345399496702,0.0032979778706558214,1715943870.7902608,0.018909074574294145,0.015543420255275997,0.002838101069896815,1715943870.7802,0.0069505233267341815,-0.031981214447154516,-0.7621932461525454
1715943870.7102172,0.0,0.0,0.0,1715943870.7202046,0.0,0.0,0.0,1715943870.7102172,0.019960585066550574,-0.022838750683642495,-0.3888609422705378,1715943870.9001958,0.012240900285408394,0.004171358957810067,0.0020741399623420836,1715943870.800138,0.0021895464050213998,0.017514018782357477,0.0018640812078269656,1715943870.7902608,0.005629986283165689,-0.03086102460049389,-0.7625332820307946
1715943870.7202046,0.0,0.0,0.0,1715943870.7302,0.0,0.0,0.0,1715943870.7202046,0.02149910107810124,-0.021903232212377777,-0.3887836784861156,1715943870.920206,0.018856711595890766,0.009444869095858843,0.00789459836441298,1715943870.8101735,0.003709077067335551,0.013154852474744683,0.013540660406774669,1715943870.800138,0.004159708976204435,-0.03236017482082931,-0.762957127409746
1715943870.7302,0.0,0.0,0.0,1715943870.7402608,0.0,0.0,0.0,1715943870.7302,0.01967222543750971,-0.023022387739894956,-0.38845701765296115,1715943870.9301953,0.014463770253462734,0.017334922432347577,0.006071060288252411,1715943870.8201885,0.005412846443790078,0.017126009997527225,0.002848540613997025,1715943870.8101735,0.005656552358935141,-0.03093365893925837,-0.763415581248168
1715943870.7402608,0.0,0.0,0.0,1715943870.750138,0.0,0.0,0.0,1715943870.7402608,0.018497561928494805,-0.021515960433120984,-0.3881026738953517,1715943870.9405723,0.01673314529627754,0.009068373851571554,0.007720672278051306,1715943870.8408105,0.018962286230437796,0.01292488326570096,0.0017870028450970663,1715943870.8201885,0.007834031965177068,-0.0300430563399543,-0.763889857625264
1715943870.750138,0.0,0.0,0.0,1715943870.7601736,0.0,0.0,0.0,1715943870.750138,0.019085423574072252,-0.023392730710448673,-0.3877610664066523,1715943870.9501767,0.009411969216888628,0.004010373273078072,0.00686020994120632,1715943870.8501976,0.001211534735533728,0.018504676679698573,0.013247201308453492,1715943870.8408105,0.009345567762300888,-0.02686180793043369,-0.7651692804584478
1715943870.7601736,0.0,0.0,0.0,1715943870.7701886,0.0,0.0,0.0,1715943870.7601736,0.017145256522922564,-0.023394237238774762,-0.3873054603355227,1715943870.9602263,0.006698551017628711,0.010344218208178102,0.0050800476553938935,1715943870.860198,0.016883780840458693,0.00019070345399496702,0.0032979778706558214,1715943870.8501976,0.00837994669376707,-0.025634472395691832,-0.7656108544857982
1715943870.7701886,0.0,0.0,0.0,1715943870.7801542,0.0,0.0,0.0,1715943870.7701886,0.015473328028116878,-0.022690173924672763,-0.3869367588292497,1715943870.9702377,0.0016223439667086348,0.0066476711410992095,0.00492846304586358,1715943870.9001958,0.012240900285408394,0.004171358957810067,0.0020741399623420836,1715943870.860198,0.011014384254259824,-0.025251030868655988,-0.766200130763278
1715943870.7801542,0.0,0.0,0.0,1715943870.7908106,0.0,0.0,0.0,1715943870.7801542,0.014156469563946561,-0.02190521472026541,-0.38637468868634367,1715943870.9802668,0.0148334304291535,0.001406233271570967,0.008669681850364793,1715943870.920206,0.018856711595890766,0.009444869095858843,0.00789459836441298,1715943870.9001958,0.00700691672507725,-0.025650817812858273,-0.7677825230516149
1715943870.7908106,0.0,0.0,0.0,1715943870.8001976,0.0,0.0,0.0,1715943870.7908106,0.012612654235245713,-0.02044340794005839,-0.3858193510391738,1715943870.9902682,0.01680011305841982,0.008383021715358208,0.016196008666468243,1715943870.9301953,0.014463770253462734,0.017334922432347577,0.006071060288252411,1715943870.920206,0.0029026175509661023,-0.025779876488430276,-0.7684344367051601
1715943870.8001976,0.0,0.0,0.0,1715943870.860174,0.0,0.0,0.0,1715943870.8001976,0.013672529980498144,-0.018855562855962127,-0.3854734003344603,1715943871.000253,0.006387941511398192,0.017055174245795612,0.004022596906750315,1715943870.9405723,0.01673314529627754,0.009068373851571554,0.007720672278051306,1715943870.9301953,0.004540606201509423,-0.02450190170447053,-0.7686554830532479
1715943870.860174,0.0,0.0,0.0,1715943870.8702059,0.0,0.0,0.0,1715943870.860174,0.015911342531570283,-0.019880021685197535,-0.3833855336533341,1715943871.0104542,0.016796705968192858,0.01322406845101165,0.018060165410860033,1715943870.9501767,0.009411969216888628,0.004010373273078072,0.00686020994120632,1715943870.9405723,0.005843149630012423,-0.024496150539994543,-0.7690034742812308
1715943870.8702059,0.0,0.0,0.0,1715943870.8801954,0.0,0.0,0.0,1715943870.8702059,0.017771550607230763,-0.019828740499196362,-0.38318025893766383,1715943871.0202267,0.009061978229026053,0.005572742809536679,0.015509325307967486,1715943870.9602263,0.006698551017628711,0.010344218208178102,0.0050800476553938935,1715943870.9501767,0.003746941637923218,-0.024935095977745902,-0.7693159637847717
1715943870.8801954,0.0,0.0,0.0,1715943870.890572,0.0,0.0,0.0,1715943870.8801954,0.01589522733000348,-0.01909951331097348,-0.3829801786008211,1715943871.030217,0.008319841756603828,0.005936866959139975,0.0019144935164058861,1715943870.9702377,0.0016223439667086348,0.0066476711410992095,0.00492846304586358,1715943870.9602263,0.005828843412448048,-0.026225481773421544,-0.7696816521896412
1715943870.890572,0.0,0.0,0.0,1715943870.9001768,0.0,0.0,0.0,1715943870.890572,0.012914053506560413,-0.019208331483014263,-0.382650319138205,1715943871.0402443,0.004637252076205055,0.015781305133915957,0.009939174669651728,1715943870.9802668,0.0148334304291535,0.001406233271570967,0.008669681850364793,1715943870.9702377,0.007314415281109099,-0.026065090914454192,-0.7701493680448852
1715943870.9001768,0.0,0.0,0.0,1715943870.9102263,0.0,0.0,0.0,1715943870.9001768,0.014342158184705939,-0.01967633417936243,-0.38242299765424537,1715943871.0516574,0.0057627896665061965,0.0061232095564123235,0.002346711335541431,1715943870.9902682,0.01680011305841982,0.008383021715358208,0.016196008666468243,1715943870.9802668,0.007913284720791225,-0.024186577099011952,-0.770681809007991
1715943870.9102263,0.0,0.0,0.0,1715943870.9202378,0.0,0.0,0.0,1715943870.9102263,0.012998459563354353,-0.020576737377295373,-0.38213367017296695,1715943871.0602164,0.016877949817304908,0.01780980846501623,0.006286109797238685,1715943871.000253,0.006387941511398192,0.017055174245795612,0.004022596906750315,1715943870.9902682,0.010556563377622563,-0.02391045941515313,-0.771273762280984
1715943870.9202378,0.0,0.0,0.0,1715943870.9302666,0.0,0.0,0.0,1715943870.9202378,0.010377340042583005,-0.020441670017724123,-0.3817666970167445,1715943871.0702977,0.019654246321832693,0.004282192798432227,0.005173021600582315,1715943871.0104542,0.016796705968192858,0.01322406845101165,0.018060165410860033,1715943871.000253,0.0128407839792537,-0.0240699751518767,-0.7718828802284632
1715943870.9302666,0.0,0.0,0.0,1715943870.9402683,0.0,0.0,0.0,1715943870.9302666,0.008900886246975354,-0.018925420908234125,-0.3813181534853247,1715943871.0801878,0.012064115722106325,0.003100366558536294,0.007035857662337273,1715943871.0202267,0.009061978229026053,0.005572742809536679,0.015509325307967486,1715943871.0104542,0.01132701326775054,-0.02537168279518376,-0.7724485546005937
1715943870.9402683,0.0,0.0,0.0,1715943870.950253,0.0,0.0,0.0,1715943870.9402683,0.00743535622230454,-0.018652408023573486,-0.38083189544230733,1715943871.0902002,0.017819254979348786,0.006300653222019781,0.011772845343493724,1715943871.030217,0.008319841756603828,0.005936866959139975,0.0019144935164058861,1715943871.0202267,0.012987395537356061,-0.027436597280443564,-0.7731218613667039
1715943870.950253,0.0,0.0,0.0,1715943870.960454,0.0,0.0,0.0,1715943870.950253,0.005551040608170438,-0.01878584317811871,-0.3803134476466169,1715943871.1001718,0.004573238866947621,0.009543614501311248,0.004506200999462214,1715943871.0402443,0.004637252076205055,0.015781305133915957,0.009939174669651728,1715943871.030217,0.015649401439811417,-0.028217570163043826,-0.7737829434922823
1715943870.960454,0.0,0.0,0.0,1715943870.9702268,0.0,0.0,0.0,1715943870.960454,0.006134846569802371,-0.02081573327107389,-0.3798322893537781,1715943871.1202114,0.005188641215424121,0.00041144222901490224,0.009856961183387011,1715943871.0516574,0.0057627896665061965,0.0061232095564123235,0.002346711335541431,1715943871.0402443,0.013944387541652947,-0.028834107883121796,-0.7744558252077329
1715943870.9702268,0.0,0.0,0.0,1715943870.980217,0.0,0.0,0.0,1715943870.9702268,0.005801536053477996,-0.022273195745803553,-0.3792807258741617,1715943871.130184,0.015308316843451266,0.009063807887254915,0.002073144584520831,1715943871.0602164,0.016877949817304908,0.01780980846501623,0.006286109797238685,1715943871.0516574,0.012045333001864833,-0.02902948360168156,-0.7751190784157265
1715943870.980217,0.0,0.0,0.0,1715943870.9902444,0.0,0.0,0.0,1715943870.980217,0.004510664962375288,-0.02298209905112092,-0.3786424547838271,1715943871.1425362,0.011582048478297656,0.012069936604964138,0.006488534103875111,1715943871.0702977,0.019654246321832693,0.004282192798432227,0.005173021600582315,1715943871.0602164,0.011267739088189899,-0.029086043751895385,-0.7755860039326077
1715943870.9902444,0.0,0.0,0.0,1715943871.0016575,0.0,0.0,0.0,1715943870.9902444,0.006521560567498863,-0.02353371149775274,-0.37805675468990163,1715943871.1501906,0.013791916431704057,0.002674875428312573,0.005630832952519848,1715943871.0801878,0.012064115722106325,0.003100366558536294,0.007035857662337273,1715943871.0702977,0.01301175176167746,-0.02756655576050404,-0.7762972530916352
1715943871.0016575,0.0,0.0,0.0,1715943871.0102165,0.0,0.0,0.0,1715943871.0016575,0.009099177652948348,-0.02361395556312007,-0.3774503351787927,1715943871.160279,0.010185310921356893,0.0019054212025457762,0.01863184938998591,1715943871.0902002,0.017819254979348786,0.006300653222019781,0.011772845343493724,1715943871.0801878,0.011281669227295232,-0.027185501772623244,-0.7768038709476581
1715943871.0102165,0.0,0.0,0.0,1715943871.0202978,0.0,0.0,0.0,1715943871.0102165,0.011670711879350176,-0.023654221304532985,-0.37701534847550744,1715943871.1703408,0.010046578049435994,0.008626954811232768,0.006783230078313628,1715943871.1001718,0.004573238866947621,0.009543614501311248,0.004506200999462214,1715943871.0902002,0.00966530763936202,-0.026818370133240066,-0.7770640604127426
1715943871.0202978,0.0,0.0,0.0,1715943871.0301878,0.0,0.0,0.0,1715943871.0202978,0.009977356229393275,-0.02248895666397477,-0.3763529254278354,1715943871.1903267,0.004530232125368197,0.001770591650055664,0.012335515323359872,1715943871.1202114,0.005188641215424121,0.00041144222901490224,0.009856961183387011,1715943871.1001718,0.008802212496172412,-0.025770677533146547,-0.7773538477716357
1715943871.0301878,0.0,0.0,0.0,1715943871.0402002,0.0,0.0,0.0,1715943871.0301878,0.011865928078217763,-0.02209303028294629,-0.3759809828182308,1715943871.200194,0.0026223865628212653,0.011138489026428555,0.004151609186919886,1715943871.130184,0.015308316843451266,0.009063807887254915,0.002073144584520831,1715943871.1202114,0.013234587108176932,-0.025849263856027038,-0.7778829036459545
1715943871.0402002,0.0,0.0,0.0,1715943871.0501719,0.0,0.0,0.0,1715943871.0402002,0.013713878266368357,-0.02141702654424371,-0.3757638234729356,1715943871.2102735,0.004374444309560803,0.007944870299155582,0.0023525603989748766,1715943871.1425362,0.011582048478297656,0.012069936604964138,0.006488534103875111,1715943871.130184,0.011325417842758867,-0.02615054197653377,-0.7780637859778965
1715943871.0501719,0.0,0.0,0.0,1715943871.0601852,0.0,0.0,0.0,1715943871.0501719,0.01472332136538837,-0.019878060436825384,-0.375574486517822,1715943871.2204616,0.016800003353955803,0.003716571432458071,0.004080609611326573,1715943871.1501906,0.013791916431704057,0.002674875428312573,0.005630832952519848,1715943871.1425362,0.010780298054807513,-0.0244101287923133,-0.7783853336514373
1715943871.0601852,0.0,0.0,0.0,1715943871.0702114,0.0,0.0,0.0,1715943871.0601852,0.01289943801547605,-0.019903347707002084,-0.3753995604448626,1715943871.2302756,0.00228865565806671,0.005479185926615893,0.002150969950967054,1715943871.160279,0.010185310921356893,0.0019054212025457762,0.01863184938998591,1715943871.1501906,0.01271432842253839,-0.02482831215115211,-0.7787348104615148
1715943871.0702114,0.0,0.0,0.0,1715943871.0801837,0.0,0.0,0.0,1715943871.0702114,0.01105521345049773,-0.020122144124064434,-0.375218765962245,1715943871.2501893,0.0014414138856679451,0.005618178235555327,0.016278948775143857,1715943871.1703408,0.010046578049435994,0.008626954811232768,0.006783230078313628,1715943871.160279,0.015165157824597042,-0.024308056066270955,-0.7793171527813545
1715943871.0801837,0.0,0.0,0.0,1715943871.0925362,0.0,0.0,0.0,1715943871.0801837,0.012978998911679307,-0.02024180837319922,-0.3750433693063786,1715943871.2603052,0.013071310179452848,0.019717456427915003,0.0019833670270865142,1715943871.1903267,0.004530232125368197,0.001770591650055664,0.012335515323359872,1715943871.1703408,0.013240811998240787,-0.024280055828354463,-0.7797256700651714
1715943871.0925362,0.0,0.0,0.0,1715943871.1001904,0.0,0.0,0.0,1715943871.0925362,0.013347809084405027,-0.017949543401300838,-0.3746851828767632,1715943871.2704566,0.01664445699209295,0.008638411877917695,0.017606357858916136,1715943871.200194,0.0026223865628212653,0.011138489026428555,0.004151609186919886,1715943871.1903267,0.015604966534290554,-0.020712493171551882,-0.7807003995961281
1715943871.1001904,0.0,0.0,0.0,1715943871.110279,0.0,0.0,0.0,1715943871.1001904,0.012178365906760386,-0.018308495063486863,-0.3743730936287898,1715943871.2902286,0.012932366559210262,0.0004942444724527206,0.017421134891913066,1715943871.2102735,0.004374444309560803,0.007944870299155582,0.0023525603989748766,1715943871.200194,0.016934430783000387,-0.019299008122008576,-0.7810955951129399
1715943871.110279,0.0,0.0,0.0,1715943871.1203406,0.0,0.0,0.0,1715943871.110279,0.010538966782635523,-0.017992194563234865,-0.3738747011868985,1715943871.3102157,0.01880285893450752,0.013430606965129988,0.008934589242222242,1715943871.2204616,0.016800003353955803,0.003716571432458071,0.004080609611326573,1715943871.2102735,0.01502949442194046,-0.01898441053913924,-0.7815209019715326
1715943871.1203406,0.0,0.0,0.0,1715943871.1302457,0.0,0.0,0.0,1715943871.1203406,0.01131232577364727,-0.0199175116245236,-0.37345087504857705,1715943871.3203623,0.003995472225130315,0.0038203893108397224,0.017386601069774667,1715943871.2302756,0.00228865565806671,0.005479185926615893,0.002150969950967054,1715943871.2204616,0.01329470906314878,-0.018883003439649215,-0.7817011946181616
1715943871.1302457,0.0,0.0,0.0,1715943871.1403267,0.0,0.0,0.0,1715943871.1302457,0.013621585034781364,-0.019780828619529123,-0.37304066645653067,1715943871.33022,0.00860212637793594,0.013074024045081067,0.01156273529662495,1715943871.2501893,0.0014414138856679451,0.005618178235555327,0.016278948775143857,1715943871.2302756,0.011798130486668779,-0.01868750143776321,-0.7821596705595883
1715943871.1403267,0.0,0.0,0.0,1715943871.150194,0.0,0.0,0.0,1715943871.1403267,0.01275488483883716,-0.01833987645591706,-0.3726171556376293,1715943871.34112,0.019822473175585796,0.006496343465989707,0.015222909345506604,1715943871.2603052,0.013071310179452848,0.019717456427915003,0.0019833670270865142,1715943871.2501893,0.00713898643148303,-0.019794815579203817,-0.7825650531147321
1715943871.150194,0.0,0.0,0.0,1715943871.1602736,0.0,0.0,0.0,1715943871.150194,0.01131834244176222,-0.017259385630217228,-0.37224239744025706,1715943871.3706224,0.012044954962103022,0.008205582150957014,0.0074186889382444055,1715943871.2704566,0.01664445699209295,0.008638411877917695,0.017606357858916136,1715943871.2603052,0.004596743442848439,-0.019911956221644544,-0.7828814727112832
1715943871.1602736,0.0,0.0,0.0,1715943871.1704617,0.0,0.0,0.0,1715943871.1602736,0.01316451752043224,-0.01671644453024279,-0.3719092660906521,1715943871.3903048,0.007567671799367637,0.01795293410577714,0.013530307534765959,1715943871.2902286,0.012932366559210262,0.0004942444724527206,0.017421134891913066,1715943871.2704566,0.004179522545917802,-0.022089256139867564,-0.7831490340475025
1715943871.1704617,0.0,0.0,0.0,1715943871.1802757,0.0,0.0,0.0,1715943871.1704617,0.015345205141475138,-0.016380931579589086,-0.37168489396099164,1715943871.4002748,0.013439291270317427,0.018508639427573303,0.010472767704702405,1715943871.3102157,0.01880285893450752,0.013430606965129988,0.008934589242222242,1715943871.2902286,0.0069548852801899486,-0.02208313220180158,-0.7841600612737327
1715943871.1802757,0.0,0.0,0.0,1715943871.1916819,0.0,0.0,0.0,1715943871.1802757,0.0173026408193602,-0.015886016181852147,-0.37138505360685226,1715943871.4102776,0.010495731368215064,0.005958928302427058,0.019305179243672223,1715943871.3203623,0.003995472225130315,0.0038203893108397224,0.017386601069774667,1715943871.3102157,0.012766515404665668,-0.02291533873504381,-0.7850997753345599
1715943871.1916819,0.0,0.0,0.0,1715943871.200189,0.0,0.0,0.0,1715943871.1916819,0.019168286227002146,-0.01530994003584385,-0.3711897658070006,1715943871.4203308,0.0026877190333916465,0.011429603077213857,0.0014024337591373279,1715943871.33022,0.00860212637793594,0.013074024045081067,0.01156273529662495,1715943871.3203623,0.015273496477593351,-0.023126895699993266,-0.7856182705948456
1715943871.200189,0.0,0.0,0.0,1715943871.2103052,0.0,0.0,0.0,1715943871.200189,0.020444377210719816,-0.0157997677648416,-0.3710569752882915,1715943871.430269,0.00828020878592341,0.01925281611032381,0.015035946993047392,1715943871.34112,0.019822473175585796,0.006496343465989707,0.015222909345506604,1715943871.33022,0.01712414818841923,-0.02454880700232498,-0.7859581120429837
1715943871.2103052,0.0,0.0,0.0,1715943871.2204566,0.0,0.0,0.0,1715943871.2103052,0.02181602443559691,-0.015842776322446017,-0.3707963886615053,1715943871.4415772,0.0016295304499101232,0.0021341542407113945,0.008224550126836708,1715943871.3706224,0.012044954962103022,0.008205582150957014,0.0074186889382444055,1715943871.34112,0.017911310005030767,-0.026865085609007133,-0.7862133063241092
1715943871.2204566,0.0,0.0,0.0,1715943871.230203,0.0,0.0,0.0,1715943871.2204566,0.021628530924264255,-0.01807059287947599,-0.3704778372687854,1715943871.4502966,0.006563611934893581,0.013354600671330097,0.018948935847122955,1715943871.3903048,0.007567671799367637,0.01795293410577714,0.013530307534765959,1715943871.3706224,0.020614372302766082,-0.029927465403803977,-0.7862857403426862
1715943871.230203,0.0,0.0,0.0,1715943871.2402287,0.0,0.0,0.0,1715943871.230203,0.01993609216586481,-0.018572344461146084,-0.3702091571340488,1715943871.4603384,0.011902161793273303,0.008295090943787775,0.002018383317970247,1715943871.4002748,0.013439291270317427,0.018508639427573303,0.010472767704702405,1715943871.3903048,0.018385030242746403,-0.02801250753365414,-0.7853240406614086
1715943871.2402287,0.0,0.0,0.0,1715943871.2502086,0.0,0.0,0.0,1715943871.2402287,0.017290374193811825,-0.018601643021758596,-0.36981804262219575,1715943871.5202456,0.013983889583072184,0.012820203338950176,0.008341951120853015,1715943871.4102776,0.010495731368215064,0.005958928302427058,0.019305179243672223,1715943871.4002748,0.017146682444481698,-0.026605675683886165,-0.7846772245978464
1715943871.2502086,0.0,0.0,0.0,1715943871.2602158,0.0,0.0,0.0,1715943871.2502086,0.019148128178107904,-0.019487074701405982,-0.3695691585460964,1715943871.5302565,0.00876544522990607,0.017495163861015017,0.003523412695713343,1715943871.4203308,0.0026877190333916465,0.011429603077213857,0.0014024337591373279,1715943871.4102776,0.014956559007992087,-0.02660369451800748,-0.7839220062267458
1715943871.2602158,0.0,0.0,0.0,1715943871.2703624,0.0,0.0,0.0,1715943871.2602158,0.017928433276260286,-0.019786358405148086,-0.369176807795069,1715943871.5423875,0.016147787901743225,0.019708682727020088,0.008420281179585412,1715943871.430269,0.00828020878592341,0.01925281611032381,0.015035946993047392,1715943871.4203308,0.013245577648065776,-0.025922679720674857,-0.7828343710283958
1715943871.2703624,0.0,0.0,0.0,1715943871.28022,0.0,0.0,0.0,1715943871.2703624,0.016233884091231554,-0.019933149059249144,-0.36877688753482474,1715943871.5504394,0.017294172357644872,0.00942230338573613,0.011609226032604052,1715943871.4415772,0.0016295304499101232,0.0021341542407113945,0.008224550126836708,1715943871.430269,0.014386575957291203,-0.024532423638641276,-0.7817347158248538
1715943871.28022,0.0,0.0,0.0,1715943871.29112,0.0,0.0,0.0,1715943871.28022,0.014630775084310849,-0.020837056925935293,-0.36843283047325004,1715943871.560301,0.01932219146537236,0.01840932854330024,0.0054783345668503545,1715943871.4502966,0.006563611934893581,0.013354600671330097,0.018948935847122955,1715943871.4415772,0.01421327837879538,-0.02250410665652791,-0.780481048935215
1715943871.29112,0.0,0.0,0.0,1715943871.3302977,0.0,0.0,0.0,1715943871.29112,0.014280045549185189,-0.022764181838782926,-0.3681827747805816,1715943871.5702622,0.01321872499385684,0.006635786749664918,0.0009705647197927811,1715943871.4603384,0.011902161793273303,0.008295090943787775,0.002018383317970247,1715943871.4502966,0.015500540910217353,-0.021722409028027467,-0.7793011262742926
1715943871.3302977,0.0,0.0,0.0,1715943871.3403049,0.0,0.0,0.0,1715943871.3302977,0.01667754887160583,-0.025720022659035502,-0.3685985195045538,1715943871.641791,0.006958506805117596,0.0032148113254848454,0.006520682279803784,1715943871.5202456,0.013983889583072184,0.012820203338950176,0.008341951120853015,1715943871.4603384,0.01741687673650949,-0.02173544816445583,-0.7777463866106462
